username,Jdate,date,retweets,favorites,text,mentions,hashtags,id,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,type,http,pics,mention_count,hashtag_count
altusda,403,2/6/2017,441,885,"We will violate court orders. Believe me we will violate so many court orders you're gonna get tired of violating court orders."" resist https://twitter.com/altusda/status/828650675051560966 …"" ",,#resisthttps,NA,0.082362176,0.13338081,0.161714068,0.149009149,0.122830139,0.114628751,0.122626792,0.113448115,Alt,TRUE,FALSE,0,1
altusda,403,2/6/2017,0,3,Multiple examples in news stories of problems that didn't get fixed until media/groups reported on the problems.,,,NA,0.113150209,0.1111227,0.141199222,0.174933648,0.119823366,0.103950051,0.103315995,0.13250481,Alt,FALSE,FALSE,0,0
altusda,403,2/6/2017,1793,2533,Oops! The Trump USDA's animal welfare info blackout violates the terms of a 2009 settlement and court order! http://blog.humanesociety.org/wayne/2017/02/hsus-challenges-usda-mass-removal-animal-welfare-records.html … resist,,#resist,NA,0.107031268,0.117635204,0.154454874,0.138480188,0.094014966,0.146385598,0.10127405,0.140723852,Alt,TRUE,FALSE,0,1
altusda,403,2/6/2017,102,291,Trump's attacks on the judiciary should take precedence at WHpressbriefing but hope there's a question on #NoUSDAblackout pushback #resist,,#WHpressbriefing #NoUSDAblackout #resist,NA,0.075015585,0.130605486,0.157781891,0.14006878,0.118182404,0.134164312,0.138877709,0.105303833,Alt,FALSE,FALSE,0,3
altusda,403,2/6/2017,97,110,Worth noting super bowl attack ad bankrolled by front group that wants to deregulate EVERYthing http://blog.humanesociety.org/wayne/2017/02/hsus-will-never-back-face-attacks-animal-abuse-interests.html?s_src=tw_postwp020517 … factsmatter #resist,,#factsmatter #resist,NA,0.094965997,0.118969091,0.189105402,0.104157788,0.137702021,0.122825434,0.132995266,0.099279002,Alt,TRUE,FALSE,0,2
altusda,403,2/6/2017,1,2,Out of all of the scary Trump scenarios this is the one that frightens me the most.,,,NA,0.081972006,0.187366908,0.079471784,0.113713165,0.157248813,0.127779998,0.140188205,0.112259123,Alt,FALSE,FALSE,0,0
altusda,403,2/6/2017,156,115,Trouble Trump’s F.D.A. Pick Could Undo Decades of Drug Safeguards https://nyti.ms/2kCAKC8 #standupforscience #resist #factsmatter,,#Trouble #standupforscience #resist #factsmatter,NA,0.122967212,0.147198162,0.086519516,0.135097184,0.165842978,0.101573658,0.109539045,0.131262247,Alt,TRUE,FALSE,0,4
altusda,403,2/6/2017,394,730,Trump doesn't believe in polls #science or #facts that don't conform to his preexisting beliefs. A recipe for disaster #standupforscience https://twitter.com/ThePlumLineGS/status/828577905684930560 …,,#polls #science #facts #standupforsciencehttps,NA,0.129410321,0.173701629,0.081010319,0.116620122,0.102716283,0.140446353,0.146686082,0.109408891,Alt,TRUE,FALSE,0,4
altusda,403,2/6/2017,132,165,"...what used to be a wish list of the oil and coal and gas industry has become the to-do list for Congress and the White House."" resist https://twitter.com/PhilipRucker/status/828262855283765248 …"" ",,#resisthttps,NA,0.117881815,0.124858716,0.123063024,0.102726511,0.122769736,0.143893163,0.132681398,0.132125635,Alt,TRUE,FALSE,0,1
altusda,402,2/5/2017,2,1,Some info is here: https://twitter.com/DelciannaW/status/828070841833357312 … . Hard part will be getting info about reports going forward.,,,NA,0.078365207,0.123085753,0.098460958,0.117714144,0.111135975,0.142034928,0.176958454,0.152244581,Alt,TRUE,FALSE,0,0
altusda,402,2/5/2017,7,3,Indeed --> https://twitter.com/altusda/status/827749088678596608 … Explains a lot doesn't it?,,,NA,0.078161454,0.140438436,0.129535932,0.122668002,0.123934244,0.12191877,0.183292266,0.100050898,Alt,TRUE,FALSE,0,0
altusda,402,2/5/2017,2,3,Dunno. Might not be that they're playing 11-dimensional chess. Might just be they are awful & don't care at all about animals.,,,NA,0.071310157,0.127185254,0.09705473,0.104916137,0.097210684,0.149074077,0.243265214,0.109983748,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,11,3,The head of Trump's USDA transition Team used to work for a group Protect the Harvest that advocated for puppy mills.,,,NA,0.145590112,0.149056145,0.097462387,0.112147208,0.112297598,0.130320048,0.125848857,0.127277644,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,2,0,They were quoted in the WaPo story: https://www.washingtonpost.com/news/animalia/wp/2017/02/03/the-usda-abruptly-removes-animal-welfare-information-from-its-website/?utm_term=.fc646bce398b … Looks like they've also posted about it on Twitter.,,,NA,0.091645454,0.138194855,0.079301541,0.128162709,0.209680517,0.112154764,0.122760325,0.118099834,Alt,TRUE,FALSE,0,0
altusda,402,2/5/2017,1,3,See: https://twitter.com/DelciannaW/status/828070841833357312 … The bigger challenge will be accessing future reports.,,,NA,0.087532175,0.126332599,0.101868279,0.13983838,0.119364801,0.154135162,0.16025455,0.110674054,Alt,TRUE,FALSE,0,0
altusda,402,2/5/2017,1,2,"the actual hell"" is having difficulty keeping up with the Trump admin lately. resist"" ",,#resist,NA,0.093942839,0.173875732,0.115099777,0.141831947,0.119761489,0.119826643,0.13346898,0.102192592,Alt,FALSE,FALSE,0,1
altusda,402,2/5/2017,3,4,Talk first to your congressperson. Could also call USDA or USDA-APHIS. I am also working w others on a possible action.,,,NA,0.133120065,0.132797276,0.086383341,0.168487271,0.12271984,0.12642136,0.125456997,0.104613849,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,0,1,Thank you for the work you do! Compassion does not get enough credit in today's world.,,,NA,0.082469552,0.123907565,0.08826439,0.118082567,0.117383681,0.127879374,0.217724298,0.124288573,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,629,798,So awful that two days before KittenBowl & #PuppyBowl Trump USDA hides animal welfare inspection reports from public. #transparency https://twitter.com/altusda/status/827682488466210818 …,,#KittenBowl #PuppyBowl #transparencyhttps,NA,0.144761041,0.124551448,0.127732031,0.111446343,0.121691255,0.115899854,0.104536568,0.14938146,Alt,TRUE,FALSE,0,3
altusda,402,2/5/2017,6,3,It is as bad as it sounds. Puppy mill advocate in charge of Trump's USDA transition team.,,,NA,0.136833415,0.158995567,0.105411139,0.110870188,0.112787189,0.141147646,0.131058634,0.102896222,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,2,1,A red herring. As Science Magazine reported there is essentially no personal information in these reports. 10 years w no problems,,,NA,0.109551345,0.123813751,0.092199567,0.104716779,0.136864597,0.172837975,0.134552101,0.125463886,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,46,109,What Satellites Can Tell Us About How Animals Will Fare in a Changing Climate http://go.nasa.gov/2lbVbDr climatechange #animals #resist,,#climatechange #animals #resist,NA,0.113916721,0.138050897,0.095819162,0.110506974,0.152419516,0.136114426,0.145008793,0.10816351,Alt,TRUE,FALSE,0,3
altusda,402,2/5/2017,0,1,As an animal advocate I'm sure you understand the need for balance transparency and strong oversight.,,,NA,0.123557049,0.114645165,0.142289725,0.14727403,0.106206018,0.119278181,0.145213789,0.101536043,Alt,FALSE,FALSE,0,0
altusda,402,2/5/2017,3,1,Contact your congressperson and express your concern. Also here are 2 actions you can take: https://twitter.com/altusda/status/828042846208933888 … Thanks!,,,NA,0.122837496,0.137334281,0.118140762,0.124995638,0.132245569,0.128997271,0.132694372,0.102754612,Alt,TRUE,FALSE,0,0
altusda,402,2/5/2017,558,523,Here's another petition for those looking to fight back against Trump's animalwelfare info blackout. #transparency #resist #puppymills https://twitter.com/beaglefreedom/status/828037636677890050 …,,#animalwelfare #transparency #resist #puppymillshttps,NA,0.100888636,0.121128895,0.151135966,0.146980023,0.11323824,0.119849001,0.142240944,0.104538296,Alt,TRUE,FALSE,0,4
altusda,401,2/4/2017,12,6,Here:http://www.motherjones.com/environment/2016/12/trump-usda-klippenstein-heitkamp …,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,3,1,Removing thousands of documents from public view is absolutely relevant to a science and #fact based #resistance.,,#science #fact #resistance,NA,0.128192196,0.147370796,0.113947447,0.109364052,0.108370984,0.13493386,0.141403832,0.116416833,Alt,FALSE,FALSE,0,3
altusda,401,2/4/2017,115,239,Nice to see this strange phenomenon put to print: Discussing Climate Change Without Saying ‘Climate Change’ https://nyti.ms/2jHIHT9 science,,#science,NA,0.127524886,0.16141664,0.089007688,0.124901323,0.122547908,0.119882181,0.170573196,0.084146178,Alt,TRUE,FALSE,0,1
altusda,401,2/4/2017,1,1,Unfortunately I think PresidentBannon is doing most of the advising nowadays.,,#PresidentBannon,NA,0.113057124,0.131489082,0.080028116,0.117804273,0.124334266,0.116614158,0.20225899,0.114413992,Alt,FALSE,FALSE,0,1
altusda,401,2/4/2017,1,2,Have shared two petitions: https://twitter.com/altusda/status/828042846208933888 … Call your congressperson too.,,,NA,0.162576986,0.106770197,0.138472005,0.095242167,0.177177771,0.108164936,0.114887,0.096708939,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,372,287,Another attack on transparency yesterday: Congress kills payment disclosures by companies http://fw.to/gKNbL2P #factsmatter #resist,,#transparency #factsmatter #resist,NA,0.094551711,0.106309999,0.165345543,0.126070898,0.101987483,0.109637883,0.182163761,0.113932722,Alt,TRUE,FALSE,0,3
altusda,401,2/4/2017,251,511,Can be bipartisan issue. Unfortunately however not a Trump issue. Conservatives who care about animals need to push back. animalwelfare https://twitter.com/karinbrulliard/status/827725412411260932 …,,#animalwelfarehttps,NA,0.111007833,0.133134251,0.110708922,0.139138922,0.124122681,0.127678484,0.140670354,0.113538553,Alt,TRUE,FALSE,0,1
altusda,401,2/4/2017,12,5,@rath_22 Puppy mill advocate in charge of Trump's USDA transition team. Puppy mill inspection reports scrubbed from site.,@rath_22,,NA,0.137219441,0.136773109,0.117581257,0.120111749,0.127059476,0.13494378,0.112112801,0.114198387,Alt,FALSE,FALSE,1,0
altusda,401,2/4/2017,1,4,Me too! If we can make it that long I think people will be ready for serious changes (for the better)!,,,NA,0.12312629,0.136749873,0.085753456,0.150342734,0.115695099,0.144818576,0.125459962,0.11805401,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,196,222,Here's another option for fighting back against the animalwelfare info blackout http://www.thepetitionsite.com/takeaction/304/134/376/ … #transparency #factsmatter #resist https://twitter.com/altusda/status/827911503349178368 …,,#animalwelfare #transparency #factsmatter #resisthttps,NA,0.120697467,0.120524074,0.15433682,0.12886433,0.098119217,0.117155248,0.123214245,0.137088599,Alt,TRUE,FALSE,0,4
altusda,401,2/4/2017,128,121,"FBR statement is false. As Science Magazine noted reports contain little if any personal information."" http://www.sciencemag.org/news/2017/02/trump-administration-blacks-out-animal-welfare-information … resist https://twitter.com/altusda/status/828039031535583232 …"" ",,#resisthttps,NA,0.12181888,0.140123843,0.131601671,0.116884951,0.139450379,0.117307351,0.123535559,0.109277365,Alt,TRUE,FALSE,0,1
altusda,401,2/4/2017,0,9,Thank you! Hiding all info is *exactly* the wrong way to go!,,,NA,0.070071529,0.126651661,0.180021696,0.114348143,0.099509879,0.118649326,0.170971183,0.119776583,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,136,99,Front group Foundation for Biomedical Research is cozying up to Trump admin supporting animal welfare info blackout http://www.sourcewatch.org/index.php/Foundation_for_Biomedical_Research … https://twitter.com/altusda/status/828037925560528896 …,,,NA,0.138288186,0.12954549,0.111504051,0.11823909,0.11926864,0.125103921,0.135383398,0.122667224,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,1,3,It is not deleted but now being kept from the public. Only way to access is through FOIA which can take months.,,,NA,0.104611079,0.141006699,0.105568097,0.166812118,0.105836836,0.117053249,0.148289501,0.110822422,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,119,146,Wow. FBR was silent for entire standupforscience movement now comes out *against* #transparency in #science. Shame http://www.nature.com/news/us-government-takes-animal-welfare-data-offline-1.21428 … pic.twitter.com/CHfTxzXTQU,,#standupforscience #transparency #science,NA,0.078291427,0.131677035,0.111045331,0.123390111,0.122907633,0.17110197,0.164709249,0.096877245,Alt,TRUE,TRUE,0,3
altusda,401,2/4/2017,0,6,Please let me know when groups like Foundation for Biomedical Research come out in favor of transparency and I'll be happy to share.,,,NA,0.11593334,0.128064569,0.099299166,0.135497407,0.136795419,0.128362792,0.152913895,0.103133412,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,5,3,Actions I've seen: https://twitter.com/altusda/status/827911503349178368 … and http://www.thepetitionsite.com/takeaction/304/134/376/ …,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,572,480,Was glad to see @HuffPostPol story noted the the head of Trump's USDA transition team's ties to puppy mills http://www.huffingtonpost.com/entry/usda-scrubs-public-animal-welfare-records-from-website_us_5896112be4b0c1284f263f09?ncid=engmodushpmg00000004 … resist,@HuffPostPol,#resist,NA,0.149996393,0.161618527,0.10472493,0.104505108,0.116385038,0.130705767,0.108554711,0.123509525,Alt,TRUE,FALSE,1,1
altusda,401,2/4/2017,6,9,See here: https://twitter.com/altusda/status/827911503349178368 …,,,NA,0.100471641,0.133086455,0.113009576,0.133743388,0.152654119,0.117871874,0.13350393,0.115659021,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,7,7,http://www.motherjones.com/environment/2016/12/trump-usda-klippenstein-heitkamp … His industry front group Protect the Harvest advocated for Puppy Mills.,,,NA,0.116651495,0.152962019,0.09850683,0.105904591,0.110400979,0.14072583,0.134740089,0.140108168,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,74,94,Chemists' lives upended by ban http://cen.acs.org/articles/95/i6/Chemists-lives-upended-ban.html … science #standupforscience #nobannowall #resist,,#science #standupforscience #nobannowall #resist,NA,0.188841287,0.133515033,0.112098578,0.0962244,0.086640157,0.134258667,0.140050112,0.108371768,Alt,TRUE,FALSE,0,4
altusda,401,2/4/2017,12,6,Head of Trump's USDA transition team is a professional puppy mill advocate.,,,NA,0.131909056,0.144973697,0.092675753,0.106709215,0.128135887,0.148347753,0.139548198,0.107700442,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,84,204,Nice @DailyKos interview with the founders of @314Action a group training scientists to run for office http://www.dailykos.com/story/2017/2/2/1623120/-Joe-Trippi-and-Shaughnessy-Naughton-on-getting-scientists-out-of-the-lab-and-into-political-office … science,@DailyKos @314Action,#science,NA,0.102757545,0.141536134,0.107397969,0.127124682,0.13438242,0.138553921,0.153949282,0.094298048,Alt,TRUE,FALSE,2,1
altusda,401,2/4/2017,2,6,There are many Republicans who do great work for animals. Unfortunately Trump team is not among them.,,,NA,0.08466758,0.142527272,0.085331954,0.124052381,0.1163599,0.13840272,0.197082216,0.111575978,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,457,599,Want to fight the animal welfare info blackout? This is a good start. WCW has strong relationships with R and D lawmakers. transparency https://twitter.com/WhiteCoatWaste/status/827888984944734213 …,,#transparencyhttps,NA,0.120600236,0.118611397,0.127516646,0.129792095,0.112223122,0.128745327,0.142594484,0.119916693,Alt,TRUE,FALSE,0,1
altusda,401,2/4/2017,1,5,Thank you for the work you do! Genuine compassion doesn't get enough acknowledgement in today's world.,,,NA,0.099403821,0.128292786,0.087103851,0.141600696,0.114755265,0.106821825,0.207361067,0.114660691,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,5,7,Info has been public for over a decade. Puppy mill advocate takes over and changes made without explanation,,,NA,0.095254013,0.133644703,0.129495856,0.115578635,0.11750075,0.150020829,0.1627945,0.095710714,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,6,5,Call your congressperson. Also the action at the end of this: http://blog.whitecoatwaste.org/2017/02/04/wcw-exposes-usda-secrecy-scandal/ …,,,NA,0.10760981,0.133478204,0.114734059,0.119600128,0.119716607,0.124574963,0.159965854,0.120320374,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,10,9,Science Magazine says the database was important for breaking stories & contained minimal personal info:http://www.sciencemag.org/news/2017/02/trump-administration-blacks-out-animal-welfare-information …,,,NA,0.147704409,0.126692614,0.114803885,0.134495414,0.109997648,0.120029553,0.131113518,0.115162958,Alt,TRUE,FALSE,0,0
altusda,401,2/4/2017,5,9,Definitely scary. No idea what comes next unfortunately. Would be helpful if @AVMAvets took a stand on this.,@AVMAvets,,NA,0.109145174,0.171346749,0.08133568,0.118436049,0.117690225,0.123157171,0.177723299,0.101165655,Alt,FALSE,FALSE,1,0
altusda,401,2/4/2017,2,3,Data had been publicly available for over a decade. Trump appoints a puppy mill advocate to lead USDA. Not complicated.,,,NA,0.122645729,0.148905405,0.09569967,0.119342021,0.132514476,0.133824116,0.131750563,0.115318021,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,0,7,We can be sure they'll try!,,,NA,0.08901411,0.121597949,0.096974386,0.140803355,0.103807498,0.135948764,0.170904924,0.140949017,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,1,12,Thank you for the rescue and the work you do.,,,NA,0.108687064,0.091836254,0.092898353,0.090728745,0.109394984,0.122991147,0.162296497,0.221166957,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,6,6,Ugh. Maybe @altUSDA_APHIS can help? --> https://twitter.com/altUSDA_APHIS/status/827686224647172096 …,@altUSDA_APHIS,,NA,0.079455513,0.147396844,0.09775471,0.132702413,0.123150657,0.117568743,0.179939213,0.122031909,Alt,TRUE,FALSE,1,0
altusda,401,2/4/2017,3,24,I guess you can get some people to advocate for anything with enough $$$.,,,NA,0.078192268,0.160540143,0.090218497,0.173977876,0.139915198,0.121658362,0.14447165,0.091026006,Alt,FALSE,FALSE,0,0
altusda,401,2/4/2017,1483,909,Background on Trump USDA's blackout of animal welfare info: USDA transition team led by puppy mill advocate http://www.dailykos.com/story/2016/12/15/1610638/-Trump-s-transition-team-gains-a-new-member-The-pro-puppy-mills-guy … resist https://twitter.com/altusda/status/827682488466210818 …,,#resisthttps,NA,0.120799292,0.130954392,0.10628237,0.110142011,0.104637757,0.150698537,0.165195497,0.111290144,Alt,TRUE,FALSE,0,1
altusda,400,2/3/2017,11,18,Doesn't just apply to laboratories also to circuses puppy mills etc.,,,NA,0.079284577,0.222658976,0.091770162,0.096622542,0.101701356,0.158214343,0.125287037,0.124461007,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,6,17,It's not deleted. Just no longer available to the public (without FOIA request).,,,NA,0.107619839,0.129449155,0.130570424,0.128577823,0.136033324,0.125461441,0.122172833,0.120115162,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,1,6,Will update when I know more. Asking your congressperson to look into it couldn't hurt.,,,NA,0.127352653,0.128762732,0.139334749,0.14634662,0.115974725,0.121713703,0.112545633,0.107969185,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,1735,999,"This action benefits no one except facilities who have harmed animals and don’t want anyone to know.”"" http://www.sciencemag.org/news/2017/02/trump-administration-blacks-out-animal-welfare-information … resist"" ",,#resist,NA,0.06710059,0.212431317,0.092794734,0.130201268,0.122262012,0.11850201,0.169066048,0.087642019,Alt,TRUE,FALSE,0,1
altusda,400,2/3/2017,289,182,Here's the @StarTribune story: USDA removes animal welfare reports from its website http://strib.mn/2l55LML h/t @ouachitaways resist,@StarTribune @ouachitaways,#resist,NA,0.147937037,0.14253305,0.120609239,0.107458135,0.119347293,0.116197297,0.110780153,0.135137795,Alt,TRUE,FALSE,2,1
altusda,400,2/3/2017,205,197,"When alternativefacts hit the USDA: Based on our commitment to being transparent...APHIS is implementing actions to remove documents"" https://twitter.com/altusda/status/827649026719875073 …"" ",,#alternativefacts,NA,0.139017231,0.13432387,0.069798708,0.082659313,0.113972338,0.168138827,0.097732979,0.194356735,Alt,TRUE,FALSE,0,1
altusda,400,2/3/2017,11,13,Big Ag lobbying groups reflexively protect puppy mills because they worry about slippery slope to increased farm regulations,,,NA,0.133635868,0.149675444,0.084187118,0.072988215,0.095056151,0.171297112,0.133761172,0.15939892,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,1,6,I've seen some people suggesting a call to Congress and some to the USDA office. Will update when I know more.,,,NA,0.13579693,0.14944255,0.10848164,0.148407639,0.11962871,0.128454473,0.092692393,0.117095665,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,652,427,Here's the @Dodo's report on the Trump USDA's shocking assault on transparency http://thedo.do/2l18MAX #factsmatter #animalwelfare #resist,@Dodo,#transparency #factsmatter #animalwelfare #resist,NA,0.095823075,0.121213851,0.184900064,0.14175584,0.119703703,0.097006262,0.10537375,0.134223455,Alt,TRUE,FALSE,1,4
altusda,400,2/3/2017,820,710,Did not take long for Trump's USDA to start suppressing information. Nicely timed quiet attack on transparency on a Friday. #resist https://twitter.com/altusda/status/827624517119930368 …,,#transparency #resisthttps,NA,0.150909206,0.125593006,0.113589436,0.115703414,0.119727133,0.137440269,0.133231084,0.103806451,Alt,TRUE,FALSE,0,2
altusda,400,2/3/2017,5,22,Looks like @DelciannaW put in an FOIA request for ALL of the records. Hope it works!,@DelciannaW,,NA,0.096729421,0.122240649,0.12377232,0.124470009,0.123610302,0.149612113,0.150232795,0.109332392,Alt,FALSE,FALSE,1,0
altusda,400,2/3/2017,1,6,Businesses who don't want the public to see their inspection reports welfare violations etc.,,,NA,0.118887664,0.108287001,0.137193988,0.126516734,0.133823174,0.124929446,0.127832897,0.122529095,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,377,198,@NotAltWorld USDA just removed thousands of inspection reports of labs circuses puppy mills from its website: https://twitter.com/altusda/status/827624517119930368 …,@NotAltWorld,,NA,0.138033751,0.169723294,0.159888011,0.085695515,0.124989456,0.127668004,0.074418688,0.119583281,Alt,TRUE,FALSE,1,0
altusda,400,2/3/2017,16,10,@chrandberry It's bad: https://twitter.com/altusda/status/827624517119930368 …,@chrandberry,,NA,0.169393669,0.251999252,0.051017946,0.087820228,0.065816543,0.124887505,0.179969644,0.069095214,Alt,TRUE,FALSE,1,0
altusda,400,2/3/2017,890,479,This is really bad. Documents included inspection reports of laboratories circuses & puppy mills. transparency #science #resist https://twitter.com/DelciannaW/status/827570617025171457 …,,#transparency #science #resisthttps,NA,0.127115742,0.173054708,0.111718648,0.09730864,0.107941901,0.130531244,0.129850803,0.122478314,Alt,TRUE,FALSE,0,3
altusda,400,2/3/2017,61,152,ICYMI: Scientific Curiosity Could Bridge Partisan Divide New Study Says http://www.pbs.org/wgbh/nova/next/?p=16739 … science #standupforscience #sciencematters,,#science #standupforscience #sciencematters,NA,0.128064786,0.172312169,0.096030008,0.098299261,0.114502532,0.123409374,0.167610061,0.099771809,Alt,TRUE,FALSE,0,3
altusda,400,2/3/2017,690,307,Awful: Trump's USDA deal will allow mass slaughter of Yellowstone bison http://www.cbsnews.com/news/deal-will-allow-mass-slaughter-of-yellowstone-bison … See here for facts:http://www.buffalofieldcampaign.org/science/brucellosismyth.html …,,#facts,NA,0.119010375,0.14479631,0.112531643,0.074665452,0.165889912,0.115382262,0.089136026,0.17858802,Alt,TRUE,FALSE,0,1
altusda,400,2/3/2017,1,4,I think one of his problems is that he doesn't sleep very much. Honestly.,,,NA,0.120955586,0.164064588,0.09362159,0.113866879,0.11745169,0.113115405,0.164407988,0.112516276,Alt,FALSE,FALSE,0,0
altusda,400,2/3/2017,203,458,Researchers proved the existence of ‘hangry.’ If this doesn't make you love science you are dead inside. :-) https://www.newscientist.com/article/2119406-being-hangry-exists-why-a-lack-of-food-can-change-your-mood/#.WJSk5a5cTcs.twitter …,,#science #,NA,0.097906406,0.202848111,0.097204408,0.14209312,0.107125702,0.100340897,0.137219973,0.115261383,Alt,TRUE,FALSE,0,2
altusda,400,2/3/2017,465,335,Bad News: The USDA's New Organic Standards Are In Jeopardy under Trump: http://www.forbes.com/sites/michaelpellmanrowland/2017/02/02/organic-animal-welfare-standards/ 1d57abfa6458 … #organic #animalwelfare #resist,,#1d57abfa6458 #organic #animalwelfare #resist,NA,0.157851088,0.142671016,0.09694451,0.091183242,0.116154134,0.142707691,0.137592997,0.114895322,Alt,TRUE,FALSE,0,4
altusda,399,2/2/2017,585,657,Interesting: the psychology of why Americans are more scared of terrorism than #guns https://qz.com/898207 #science #whysciencematters,,#terrorism #guns #science #whysciencematters,NA,0.141644429,0.14146148,0.104617995,0.102344996,0.083579628,0.116438771,0.207597743,0.102314958,Alt,TRUE,FALSE,0,4
altusda,399,2/2/2017,1026,996,Trump's Wall Would Block Animals More Than People http://www.seeker.com/mexico-border-wall-will-block-animals-more-than-humans-2225770606.html … Bad for wildlife and the environment. resist,,#resist,NA,0.101408985,0.163867858,0.123890488,0.115064428,0.08755477,0.126205097,0.150189646,0.131818729,Alt,TRUE,FALSE,0,1
altusda,399,2/2/2017,491,1384,Good news:GOP lawmaker withdraws bill to sell federal land http://thehill.com/policy/energy-environment/317514-gop-rep-pulls-bill-to-sell-federal-land .WJN5ZMkssuM.twitter … Even better that #peoplepower made the difference #resist,,# #peoplepower #resist,NA,0.095860715,0.129448518,0.11842038,0.107320037,0.126886038,0.181597357,0.134379718,0.106087239,Alt,TRUE,FALSE,0,3
altusda,399,2/2/2017,320,808,Fantastic idea for the MarchforScience: knitting brain hats! http://bit.ly/2k6508k #science #standupforscience #resist #neuroscience,,#MarchforScience #science #standupforscience #resist #neuroscience,NA,0.077271044,0.181926494,0.080388197,0.072569576,0.085254223,0.144098927,0.224725784,0.133765755,Alt,TRUE,FALSE,0,5
altusda,398,2/1/2017,311,748,Thrilled that the marchforscience will be on #EarthDay April 22! https://nyti.ms/2jZvZBN #science #standupforscience #factsmatter #resist,,#marchforscience #EarthDay #science #standupforscience #factsmatter #resist,NA,0.087190359,0.179337144,0.098442042,0.106946279,0.156100162,0.130929968,0.137397556,0.10365649,Alt,TRUE,FALSE,0,6
altusda,398,2/1/2017,227,366,Never forget http://Breitbart.com 's shameful racist attacks on USDA pioneer Shirley Sherrod http://mediamatters.org/blog/2011/02/15/flashback-when-breitbart-accused-sherrod-of-spe/176441 … blackhistorymonth,,#blackhistorymonth,NA,0.099448147,0.131061919,0.098739485,0.095725243,0.147818682,0.122207068,0.182763251,0.122236207,Alt,TRUE,FALSE,0,1
altusda,398,2/1/2017,263,666,Former Park Service director speaks out against Trump administration http://wpo.st/nmVY2 resist #standforscience,,#resist #standforscience,NA,0.097586175,0.130188859,0.127874981,0.147579711,0.134258295,0.126646833,0.109290331,0.126574816,Alt,TRUE,FALSE,0,2
altusda,397,1/31/2017,502,722,US solar power employs more people than oil coal and gas combined http://www.independent.co.uk/news/world/americas/us-solar-power-employs-more-people-more-oil-coal-gas-combined-donald-trump-green-energy-fossil-fuels-a7541971.html … h/t @IrishinNOLA jobs #factbasedpolicy,@IrishinNOLA,#jobs #factbasedpolicy,NA,0.13547368,0.12876456,0.092145656,0.106027492,0.085753466,0.169261926,0.145382407,0.137190812,Alt,TRUE,FALSE,1,2
altusda,396,1/30/2017,246,606,Completely absurd...based on a childish understanding of regulations. resist https://twitter.com/MontrealDemoGal/status/826158077489606660 …,,#resisthttps,NA,0.079847174,0.164363624,0.098415594,0.116965327,0.10564366,0.101327979,0.181350131,0.152086511,Alt,TRUE,FALSE,0,1
altusda,395,1/29/2017,392,496,If Trump starts a trade war with Mexico it will be bad news for US farmers http://www.vox.com/policy-and-politics/2017/1/28/14401320/trump-trade-agriculture?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … food #farming #agribusiness #food,,#food #farming #agribusiness #food,NA,0.121299475,0.147658743,0.084629097,0.122348068,0.111800581,0.115910291,0.155131112,0.141222635,Alt,TRUE,FALSE,0,4
altusda,395,1/29/2017,304,626,Scientists to Trump: Torture doesn’t work http://www.sciencemag.org/news/2017/01/scientists-trump-torture-doesn-t-work … resist,,#resist,NA,0.078715515,0.135872507,0.140850407,0.11533389,0.136502417,0.118064815,0.14065306,0.134007389,Alt,TRUE,FALSE,0,1
